"b_phragmitesaustralis_summer";202639.557;3157.236;1.210;349.901;0.000;0.000;1.153
"b_phragmitesaustralis_summer";202635.861;3154.885;1.210;290.058;0.000;0.000;0.920
"b_phragmitesaustralis_summer";202631.038;3156.706;1.210;47.792;0.000;0.000;0.838
"b_phragmitesaustralis_summer";202633.952;3157.998;1.210;128.609;0.000;0.000;1.090
"b_phragmitesaustralis_summer";202633.161;3163.378;0.630;125.934;0.000;0.000;1.051
"b_phragmitesaustralis_summer";202630.784;3167.934;0.630;133.431;0.000;0.000;1.107
"b_phragmitesaustralis_summer";205568.264;7048.614;1.280;200.296;0.000;0.000;1.047
"b_phragmitesaustralis_summer";205563.619;7050.271;0.510;192.814;0.000;0.000;0.976
"b_phragmitesaustralis_summer";205559.563;7048.433;0.990;104.091;0.000;0.000;0.796
"b_phragmitesaustralis_summer";205562.046;7046.364;1.280;299.804;0.000;0.000;1.161
"b_phragmitesaustralis_summer";201667.913;3313.560;0.800;337.259;0.000;0.000;1.103
"b_phragmitesaustralis_summer";201665.441;3310.622;0.800;107.210;0.000;0.000;1.021
"b_phragmitesaustralis_summer";209619.292;9022.039;0.350;332.945;0.000;0.000;0.983
"b_phragmitesaustralis_summer";209617.672;9025.496;0.350;221.984;0.000;0.000;1.069
"b_phragmitesaustralis_summer";209614.534;9024.686;0.350;24.466;0.000;0.000;0.717
"b_phragmitesaustralis_summer";209614.661;9028.311;0.350;220.420;0.000;0.000;0.895
"b_phragmitesaustralis_summer";205003.814;6719.133;1.230;224.695;0.000;0.000;1.009
"b_phragmitesaustralis_summer";205005.359;6722.729;0.250;69.350;0.000;0.000;0.789
"b_phragmitesaustralis_summer";205007.880;6721.071;0.250;179.401;0.000;0.000;1.049
"b_phragmitesaustralis_summer";205006.598;6726.296;0.250;211.732;0.000;0.000;0.816
"b_phragmitesaustralis_summer";205005.760;6729.537;0.250;136.157;0.000;0.000;1.259
"b_phragmitesaustralis_summer";200506.799;3826.930;0.270;202.742;0.000;0.000;0.900
"b_phragmitesaustralis_summer";200506.045;3830.077;-0.070;48.219;0.000;0.000;0.923
"b_phragmitesaustralis_summer";200512.205;3827.483;1.370;122.026;0.000;0.000;0.831
"b_phragmitesaustralis_summer";209839.846;9232.718;0.640;219.958;0.000;0.000;1.130
"b_phragmitesaustralis_summer";209843.342;9232.323;0.920;56.949;0.000;0.000;1.177
"b_phragmitesaustralis_summer";209846.195;9230.232;0.920;239.685;0.000;0.000;0.878
"b_phragmitesaustralis_summer";206196.095;3594.212;0.860;174.239;0.000;0.000;1.095
"b_phragmitesaustralis_summer";206199.095;3592.467;0.860;304.189;0.000;0.000;1.191
"b_phragmitesaustralis_summer";205094.111;4353.041;0.510;99.847;0.000;0.000;1.020
"b_phragmitesaustralis_summer";205090.655;4350.990;0.510;261.931;0.000;0.000;1.127
"b_phragmitesaustralis_summer";202698.456;3426.697;-0.130;11.267;0.000;0.000;0.855
"b_phragmitesaustralis_summer";206237.717;7392.526;0.680;173.179;0.000;0.000;1.229
"b_phragmitesaustralis_summer";204991.180;4331.315;1.120;164.924;0.000;0.000;1.079
"b_phragmitesaustralis_summer";204994.897;4331.235;1.120;355.399;0.000;0.000;1.294
"b_phragmitesaustralis_summer";204994.124;4324.671;0.200;83.168;0.000;0.000;0.987
"b_phragmitesaustralis_summer";207013.094;4577.620;-0.160;249.584;0.000;0.000;0.881
"b_phragmitesaustralis_summer";208317.873;8044.573;0.670;226.630;0.000;0.000;1.229
"b_phragmitesaustralis_summer";208321.444;8048.087;0.950;183.870;0.000;0.000;0.864
"b_phragmitesaustralis_summer";209860.684;9231.595;0.530;206.468;0.000;0.000;1.156
"b_phragmitesaustralis_summer";206548.993;7416.583;1.080;220.274;0.000;0.000;0.832
"b_phragmitesaustralis_summer";206547.531;7411.287;1.080;169.220;0.000;0.000;0.948
"b_phragmitesaustralis_summer";206545.645;7415.062;1.080;122.008;0.000;0.000;0.903
"b_phragmitesaustralis_summer";206543.995;7410.094;1.080;301.006;0.000;0.000;0.851
"b_phragmitesaustralis_summer";203845.196;6109.862;0.150;325.446;0.000;0.000;1.252
"b_phragmitesaustralis_summer";203266.158;5168.762;0.120;324.854;0.000;0.000;1.191
"b_phragmitesaustralis_summer";205338.294;6893.193;0.490;10.240;0.000;0.000;1.070
"b_phragmitesaustralis_summer";205341.530;6897.107;0.940;325.897;0.000;0.000;0.898
"b_phragmitesaustralis_summer";205346.744;6896.562;0.940;237.133;0.000;0.000;1.017
"b_phragmitesaustralis_summer";205350.124;6899.102;1.290;135.799;0.000;0.000;1.068
"b_phragmitesaustralis_summer";209812.676;9556.663;0.260;313.957;0.000;0.000;1.296
"b_phragmitesaustralis_summer";209810.241;9552.878;0.260;330.257;0.000;0.000;1.044
"b_phragmitesaustralis_summer";209805.120;9552.868;0.540;328.415;0.000;0.000;1.075
"b_phragmitesaustralis_summer";209801.132;9553.505;0.540;22.057;0.000;0.000;0.739
"b_phragmitesaustralis_summer";209800.421;9556.690;0.540;82.356;0.000;0.000;0.714
"b_phragmitesaustralis_summer";201942.632;4144.305;0.230;97.705;0.000;0.000;0.780
"b_phragmitesaustralis_summer";200706.726;3612.315;0.920;161.245;0.000;0.000;1.158
"b_phragmitesaustralis_summer";200709.997;3610.932;0.920;82.042;0.000;0.000;1.005
